base_dir	moduleclass	module	version	toolchain	toolchainversion	versionsuffix	ebfile
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeLib	4.4.4	GCCcore	8.2.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeLib/CubeLib-4.4.4-GCCcore-8.2.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeLib	4.4.4	GCCcore	8.3.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeLib/CubeLib-4.4.4-GCCcore-8.3.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeLib	4.4.4	GCCcore	9.3.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeLib/CubeLib-4.4.4-GCCcore-9.3.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeLib	4.6	GCCcore	10.2.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeLib/CubeLib-4.6-GCCcore-10.2.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeLib	4.6	GCCcore	10.3.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeLib/CubeLib-4.6-GCCcore-10.3.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeLib	4.8	GCCcore	11.2.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeLib/CubeLib-4.8-GCCcore-11.2.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeLib	4.8	GCCcore	11.3.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeLib/CubeLib-4.8-GCCcore-11.3.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeLib	4.8.1	GCCcore	12.2.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeLib/CubeLib-4.8.1-GCCcore-12.2.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeLib	4.8.1	GCCcore	12.3.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeLib/CubeLib-4.8.1-GCCcore-12.3.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeLib	4.8.2	GCCcore	12.2.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeLib/CubeLib-4.8.2-GCCcore-12.2.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeLib	4.8.2	GCCcore	13.2.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeLib/CubeLib-4.8.2-GCCcore-13.2.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeWriter	4.4.3	GCCcore	10.2.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeWriter/CubeWriter-4.4.3-GCCcore-10.2.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeWriter	4.4.3	GCCcore	8.2.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeWriter/CubeWriter-4.4.3-GCCcore-8.2.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeWriter	4.4.3	GCCcore	8.3.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeWriter/CubeWriter-4.4.3-GCCcore-8.3.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeWriter	4.4.3	GCCcore	9.3.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeWriter/CubeWriter-4.4.3-GCCcore-9.3.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeWriter	4.6	GCCcore	10.2.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeWriter/CubeWriter-4.6-GCCcore-10.2.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeWriter	4.6	GCCcore	10.3.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeWriter/CubeWriter-4.6-GCCcore-10.3.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeWriter	4.8	GCCcore	11.2.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeWriter/CubeWriter-4.8-GCCcore-11.2.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeWriter	4.8	GCCcore	11.3.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeWriter/CubeWriter-4.8-GCCcore-11.3.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeWriter	4.8.1	GCCcore	12.2.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeWriter/CubeWriter-4.8.1-GCCcore-12.2.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeWriter	4.8.1	GCCcore	12.3.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeWriter/CubeWriter-4.8.1-GCCcore-12.3.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeWriter	4.8.2	GCCcore	12.2.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeWriter/CubeWriter-4.8.2-GCCcore-12.2.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c	perf	CubeWriter	4.8.2	GCCcore	13.2.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/c/CubeWriter/CubeWriter-4.8.2-GCCcore-13.2.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/d	perf	DistributedStream	1.0	gompi	2021a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/d/DistributedStream/DistributedStream-1.0-gompi-2021a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/e	perf	Extrae	3.4.1	foss	2017a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/e/Extrae/Extrae-3.4.1-foss-2017a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/e	perf	Extrae	3.7.1	intel	2019a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/e/Extrae/Extrae-3.7.1-intel-2019a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/e	perf	Extrae	3.8.0	gompi	2020b		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/e/Extrae/Extrae-3.8.0-gompi-2020b.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/e	perf	Extrae	3.8.3	gompi	2021a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/e/Extrae/Extrae-3.8.3-gompi-2021a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/e	perf	Extrae	4.0.4	gompi	2022a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/e/Extrae/Extrae-4.0.4-gompi-2022a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/g	perf	gearshifft	0.4.0	foss	2019a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/g/gearshifft/gearshifft-0.4.0-foss-2019a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	IMB	2018.1	intel	2017a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/IMB/IMB-2018.1-intel-2017a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	IMB	2019.3	gompi	2019a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/IMB/IMB-2019.3-gompi-2019a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	IMB	2019.3	iimpi	2019a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/IMB/IMB-2019.3-iimpi-2019a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	IMB	2021.3	gompi	2020b		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/IMB/IMB-2021.3-gompi-2020b.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	IMB	2021.3	gompi	2021b		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/IMB/IMB-2021.3-gompi-2021b.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	IMB	2021.3	gompi	2022a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/IMB/IMB-2021.3-gompi-2022a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	IMB	2021.3	gompi	2022b		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/IMB/IMB-2021.3-gompi-2022b.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	IMB	2021.3	iimpi	2022a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/IMB/IMB-2021.3-iimpi-2022a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	IMB	2021.3	iimpi	2022b		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/IMB/IMB-2021.3-iimpi-2022b.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	IMB	4.1	foss	2016a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/IMB/IMB-4.1-foss-2016a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	IMB	4.1	foss	2017a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/IMB/IMB-4.1-foss-2017a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	IMB	4.1	intel	2017.02		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/IMB/IMB-4.1-intel-2017.02.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	IMB	4.1	intel	2017a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/IMB/IMB-4.1-intel-2017a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	IntelClusterChecker	2021.5.0	SYSTEM	SYSTEM		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/IntelClusterChecker/IntelClusterChecker-2021.5.0.eb
