base_dir	moduleclass	module	version	toolchain	toolchainversion	versionsuffix	ebfile
easybuild-cloned-repositories/easybuild-life-sciences/fh_easyconfigs/a	lang	Anaconda3	2019.10	DUMMY	DUMMY		easybuild-cloned-repositories/easybuild-life-sciences/fh_easyconfigs/a/Anaconda3/Anaconda3-2019.10.eb
easybuild-cloned-repositories/easybuild-life-sciences/fh_easyconfigs/a	lang	Anaconda3	2021.05	SYSTEM	SYSTEM		easybuild-cloned-repositories/easybuild-life-sciences/fh_easyconfigs/a/Anaconda3/Anaconda3-2021.05.eb
